A1	A2	A3	A4	A5
1	97.7505150116977	98.5895992611094	100.847295879361	101.36450488046	96.5723079180477
2	98.211981656859	102.829006654691	101.459347450952	103.499506748757	100.217068985121
3	101.083057658848	102.371772176595	98.4148571908916	101.787884816043	102.313821902799
4	102.706289056857	99.6797273815212	98.6950368118314	99.7218182101736	99.7971720152905
5	100.688096678171	102.586950938828	100.478962091861	99.7747988491278	97.7631749910358
6	98.8566892139307	97.77683146956	99.4978159551223	100.267945157461	99.5307630550477
7	99.9710091967313	99.0431753548432	98.8871215935704	98.7406660380617	102.384325885272
8	99.3865930684222	101.902218707617	99.9522754365904	100.770326352834	102.904590537896
9	98.1646950204729	99.870239307343	99.9933523788931	101.303628378227	98.6468987768231
10	98.8039162583107	98.7987840717552	101.817725004878	99.2396962958463	103.562014267425
11	100.689934321745	100.272637904685	102.379765263408	102.229176555767	98.1548896584743
12	97.0026499740029	100.869466282096	98.2349092104234	99.3397982656469	102.837490937071
13	101.525729163187	98.160735793629	96.6349856371861	97.7181087095504	97.669031577553
14	94.3572282616805	99.8716696962314	98.892106796548	102.963193880355	98.5560508207739
15	100.824764594485	103.677292368945	102.539046076807	102.064870870777	97.5723593973923
16	98.1580501143001	99.7388470763183	98.772826364675	98.7043248187591	99.7622153115634
17	97.161093202931	99.445916197227	104.268444826403	98.3132677031945	102.530627996868
18	99.2748972222887	100.687742280412	98.7107442999281	99.8144078298082	101.887736071589
19	98.8086473509898	100.188831229069	102.334034905359	99.403625978481	99.5021410417293
20	102.105298264426	98.4009294012745	99.3838813779312	99.6217602784729	96.5320251113581
