A1	A2	A3	A4	A5
1	101.119085412783	95.9748425596991	102.33991466286	100.144505589866	100.384600488813
2	100.246166569806	98.7486893803731	102.15389443658	101.88005479038	101.707858695929
3	100.768872616133	97.9924450593486	102.573094599623	95.9867446560123	96.8615936925557
4	99.1308151975048	103.251251840907	101.127806238068	98.4374212431516	102.336181693561
5	101.359469423975	101.317030705712	100.168834266477	97.3197452989988	102.074504401992
6	99.1751751033333	98.73592977627	99.5835488483763	99.443368860048	96.5803296000571
7	99.6162522813638	100.674537614897	102.171965413108	97.8011704961298	98.4017288731982
8	101.148481211154	97.463060148201	97.9359472025776	101.437198334385	97.8671468026855
9	100.727356719156	101.018642566097	94.5829889172756	99.7512036901184	99.0874889510942
10	99.5308431106297	99.890806507532	100.641866044396	97.1846488476037	99.824889093007
11	101.586523936184	97.2682056406771	97.5307971727154	100.174182173291	99.5387786380086
12	100.502118462063	98.835322374002	101.945922531358	98.7418404494028	103.795601635145
13	96.8398023551437	102.234876766893	100.263282238298	97.6230570122003	98.2200181991753
14	97.4906717097599	99.0199506865597	100.356179284209	102.326915829427	101.616665825912
15	99.5836875545913	95.337088004557	101.658864172097	100.189813686412	100.440660893972
16	99.7437286550375	102.316775680649	98.2681113656054	100.484832347177	96.5865538108185
17	98.7930938105071	99.1129502130157	97.7383240706516	99.4320384310263	98.4770378098049
18	100.174008683273	97.076628365755	100.581342800455	100.348808730997	97.9638911719204
19	98.5307560588927	98.0249687305541	100.327474410081	99.6907867302994	100.703733546041
20	101.091329248887	101.049207935284	98.9674482570237	101.175321144065	98.6394973483901
