A1	A2	A3	A4	A5
1	102.68064014475	102.330144505405	100.389095861471	98.1515909613091	99.2035706475566
2	98.8982427761473	103.95277132101	98.8740224461279	100.291091498179	99.8195614245399
3	96.7594475479486	100.369761861476	101.854754684655	98.8115622696314	99.7677329456806
4	95.9750821275387	98.6090660853581	97.2175748461382	99.1376991399704	99.6533695865925
5	102.429044264802	99.3808798045595	100.390501544176	97.1450020265096	102.297659225988
6	96.3665595821313	96.4879380275998	100.556821804043	99.5623734670132	99.4775000295438
7	99.451635300102	104.492524717828	99.119377654084	101.428878899931	100.946126887411
8	102.052189967046	102.264595849526	99.1173387692665	100.013325942787	100.559865235331
9	99.8189468614574	97.7997609511093	102.352967701908	98.9318610977833	99.3591464273028
10	100.702937570575	100.16598328203	102.613181884373	104.130749654533	97.9546282568084
11	98.6099297948687	100.481054467789	97.9917300670616	100.220332895793	98.7057218294201
12	99.4834334882534	101.185556873046	104.108589138623	102.012016615409	102.769453602845
13	99.8186756449374	100.827821723563	97.4802149500299	99.1939045374289	97.9436514978545
14	101.812923517085	98.9583116108966	96.1878844431113	101.989498669969	100.010377451228
15	99.2059075160205	102.618173191515	97.5936807355395	104.409719615163	96.7190730279545
16	101.099957492234	102.668203055648	102.76796094908	98.6941090144256	99.0521428713352
17	100.915924550339	101.188040492176	101.849053824509	101.091354753256	99.2977938981869
18	100.541211906082	99.608466776194	99.3834312835229	99.7256740865573	101.635903914694
19	100.620303238712	101.899183246507	99.8417736504242	99.2462048251883	103.727878739824
20	100.892904040535	98.7823554490997	103.155228064972	99.3502409020134	98.7399670804939
