A1	A2	A3	A4	A5
1	98.0405175955776	99.2621001469523	99.7251216626446	102.168725767469	99.8185741409551
2	101.129821278808	101.496376636412	103.212003763826	100.288982489572	102.258050471936
3	98.4494047453932	100.142019027547	100.542191317565	99.0735195233236	98.9771530256704
4	100.284988399328	101.141892800124	97.2923529339548	101.586120087931	98.4019653454221
5	97.1792906782805	98.6064797192367	101.661120374349	99.8089902627698	100.412011592066
6	99.2141219785628	98.4696827847359	98.5983436094138	96.9681980821525	101.185011087742
7	96.801490653577	100.52608202654	101.201864816251	103.794122549896	99.2341482979634
8	99.6959973615603	99.7947832484186	97.4900473418335	97.8360252284064	101.971250636424
9	100.190003486853	98.6888928835521	100.298781006333	103.105819889192	99.4630431021795
10	101.518699047167	100.424540362794	100.632927417474	97.1990233211909	100.230409156993
11	102.447439091162	100.033738146249	99.8909807534818	99.0229972023729	98.5994581183976
12	97.2492723973682	99.0150903989427	100.245219745393	97.8668404635102	100.067796293292
13	96.3913259877262	98.9314352865792	98.46496604652	100.743871396611	99.2637810360988
14	97.441886543592	102.683613335846	102.495053459131	100.629103632402	98.032683788783
15	99.7199959488948	98.2032496651776	97.0963638401372	99.9285935192921	102.344162172495
16	100.62602278264	100.030500046293	101.66839465734	102.496963488214	100.461618905991
17	100.195322079804	97.0260619831338	100.089469445831	97.4870973494893	99.7561901732931
18	100.608193961842	101.607624607376	95.291656979161	101.093442343396	96.7511652638932
19	96.8885740839508	99.2841498722269	100.568088984614	97.3227028874344	97.2901651268872
20	101.078904618458	103.703609617674	96.6622153670188	97.3666415970674	100.955959093791
