A1	A2	A3	A4	A5
1	98.5266814849434	98.72424799857	96.6320602737994	100.268082554083	101.294130507339
2	98.8150830720051	100.192998225025	98.5179898621262	101.133226868624	98.0491307387229
3	98.9025939288522	96.9194898318759	99.5418834908433	95.7465188745579	101.491507184755
4	99.2274963470615	96.4856528681883	103.495015950634	101.036741013196	101.767420228941
5	100.790709932839	102.846669609123	102.733619425402	98.9514032388001	99.2489791822399
6	102.557812162386	98.2243928476994	98.8355657477347	98.4832986097759	101.307678778624
7	99.6002845338992	99.0413134678381	101.308785351436	96.3954434628972	100.172344668599
8	96.9151875207199	100.774955636368	100.166406143967	97.3135426416004	101.915884711652
9	101.684163749372	98.6164644240984	99.7844680985186	99.1189433281213	97.8890933593502
10	102.519925825064	98.6058300505668	100.092394116634	101.048067433926	98.8918459597352
11	100.726645090623	96.2274091247695	102.605016541328	103.68109751669	101.213349731632
12	101.613820119091	97.442943984744	98.9281939974766	105.237194118499	100.627432382577
13	97.9127207049957	102.204911113983	102.658509201683	99.0190487963711	98.0875945996946
14	100.410559423097	95.8646621020555	98.7543146685385	95.7870419422417	98.6362996135027
15	105.159483660921	98.3550261772908	96.9895901565394	98.9191639539165	99.5203018363549
16	100.797126797136	98.7966359223994	100.312980367094	97.8434700557294	102.007460902024
17	101.8107651019	98.1492732965195	100.276868038821	98.9378796190148	101.647271816822
18	98.8262998283665	98.1501151503094	98.3241617534774	100.994466597514	101.11658063266
19	100.386451902336	102.311122000977	99.8926641985919	99.8149116013648	100.189449497616
20	99.5401876583264	99.7020933351912	101.998879980119	99.0095474066338	101.470852084583
