A1	A2	A3	A4	A5
1	100.270316194222	99.0551135359028	98.3398389811884	100.974226512245	100.474526112029
2	98.8712241106995	101.425564331626	98.4221498259406	101.559523162067	101.375693297449
3	98.1707203890359	102.74566558268	101.643556516534	101.359273816838	101.082491677285
4	101.493787631458	101.506854570335	101.349398588309	101.703938609138	101.521323426392
5	99.6046914425066	97.9846661014617	99.4988014397063	100.529034444353	98.9959591291273
6	101.465540540642	101.364616611071	98.0242364375467	97.4748938857697	102.645502717317
7	99.0199288385559	99.3309150417608	103.129446164981	103.253296439974	99.5369416539769
8	102.962424384024	100.087229720504	95.7196537751333	97.1187458257482	100.635213105687
9	102.843456863569	96.807576181357	100.615221829895	97.6820780421715	99.4549522741694
10	100.078445150412	101.551582378868	99.0658710002743	103.690406672589	99.444737645014
11	99.7889842005898	99.8918292811207	99.7096131478053	97.7718458729977	97.6834063450426
12	96.8780575570716	96.1967739680004	101.492497370345	99.5896989148874	104.73397946443
13	101.821197280072	96.904352580373	97.0001631457733	102.256629949683	102.679499013548
14	98.054044270899	96.9865710269875	97.5233147079658	97.4445537571097	99.9430426725215
15	97.6696617727007	97.9622617266811	99.436446255827	101.406236547209	98.1034367778698
16	100.279889575227	97.6937364637791	97.3423138280033	101.003080674468	101.640958425037
17	96.5524472840935	100.815422181487	95.5752076683274	101.507925654452	99.6855550522912
18	98.8104503143892	100.049377361381	99.4952723294405	95.6036519927287	98.7806990589585
19	98.917813065537	99.8588090309296	98.8933689165215	99.6519974075606	103.051490696547
20	97.836582012233	102.383651816683	100.231939343636	101.04815902918	101.580669676573
