A1	A2	A3	A4	A5
1	98.4955348024046	97.3432006220258	98.6552641432605	104.346015366911	97.6988766871211
2	98.5468309203166	99.1448060281654	101.542138270224	100.352448594261	97.6564589583561
3	100.6140697683	103.237067362952	100.091871573605	100.078938435398	103.882826955413
4	95.468402632336	100.24471487738	99.4648861720647	101.793870747769	102.951126198191
5	96.9869705089422	102.981325948834	100.18487313091	101.573216537196	103.699988719303
6	105.680025778034	101.566154703838	100.180218895021	101.203458569616	102.806691647506
7	105.245747053109	97.7125835892182	99.6409191278524	100.799903077888	101.313747298019
8	98.6449076475683	98.2729542913174	100.38768061697	97.6158454833699	100.655210243249
9	99.8848857041107	99.1746219192048	99.4420241562088	100.239516783432	98.6810807703603
10	98.8008601132533	100.400881757667	97.6262556075691	98.7900990694186	100.20114908454
11	99.5503835787229	101.80710485699	96.7212851909928	102.341225350179	99.9063550126588
12	100.331938338724	101.419103941682	99.0460838679692	102.179488366725	100.452807435338
13	98.6467602972875	101.377724880165	100.273936353809	100.749967111025	101.926110179659
14	101.850890376108	97.5804694946824	101.825231948515	100.632626975776	101.273028941078
15	100.639171757945	102.217470728424	101.018049329088	99.8538140741657	102.544772975028
16	98.172299739037	99.2960089647661	99.3873201676077	99.821198239584	102.22342537902
17	102.432276764093	98.9140677213057	99.5978536354284	99.3272985202206	100.074156549219
18	96.062513088613	102.452357709551	102.575237394568	97.6903255283427	99.7488862328114
19	101.435595095895	98.3752057364941	101.89831490157	100.102399708728	100.205865777422
20	100.927150875996	100.070676503385	98.8100743679042	99.9854351674844	100.470699211421
