A1	A2	A3	A4	A5
1	96.8258537925905	97.3558947752078	100.975761901251	102.45661713293	99.6663857762474
2	102.212615164672	96.691322730871	100.847574588271	100.059420854134	101.547363305484
3	98.1902030984244	100.694799867909	95.1330072797487	100.011181190897	102.918696898896
4	97.0893089659797	97.4107162179729	98.4599763126782	100.701497268134	99.2487229746528
5	98.6329595355965	99.5976512193615	99.910994769165	100.260399022647	98.8473981827279
6	99.7812374604773	99.4048420770301	103.177044835869	101.839128459306	96.4170926547124
7	100.762797348095	97.8051581753846	99.9960756368267	102.741183010581	101.552446301057
8	102.143117417933	100.471142631023	101.935061855066	99.600714208153	101.702501640238
9	98.7194603558989	101.165828480106	101.555466507291	100.004579306334	99.7303864713443
10	100.467406403311	99.0791162926686	99.3976759355535	100.618298258809	99.3446017565874
11	103.509144574578	99.5144892150871	95.7612350663579	98.2792742166361	98.0689345511962
12	102.476834871218	102.240088835545	102.824654877657	102.549272348412	99.3158559572455
13	99.6766436724005	100.674693450921	97.5039982146469	99.7016406071622	101.410351868092
14	102.197261019682	99.914652681737	102.55530289465	102.07244558333	99.8042676733964
15	98.0506923533273	103.990677872743	101.489393803642	98.9464714887193	100.487617480904
16	99.4107216259883	101.174794563056	99.1240248857465	101.215359515506	101.052853467731
17	100.724185326463	99.7506097133868	101.899736364095	93.4356228081838	99.5960627769271
18	101.583491807494	100.364241672625	97.300838843352	100.375886554114	99.5276403930609
19	99.4505867400418	102.651165770867	99.4240241551267	104.149205744097	101.500062959243
20	101.18888069748	101.09663433056	98.9980296382791	100.331583328432	101.920182094886
