A1	A2	A3	A4	A5
1	100.907478634261	100.211524354212	98.3847631037979	101.728026699566	100.802764299355
2	99.6004361472691	100.956893885386	97.0992302809956	98.483845624952	100.613958710793
3	98.2368833817605	100.747845189679	100.115116927084	101.243598124309	104.260764044885
4	101.681059075444	101.574750279114	103.391797822128	99.2757964838009	96.4078364412769
5	98.9948309710169	103.643398642229	99.9454832977843	98.8301489172857	96.7901107972372
6	102.38089773224	100.669225788883	101.052867815012	98.7071906725894	105.385850847631
7	101.98415635216	98.2391460231853	98.002223540473	100.201766476911	99.8544219628742
8	100.27113777726	101.229546316876	98.1917874918082	98.5660767561185	99.487587672563
9	98.937018125297	105.051544786227	101.769253725224	97.6322495516715	99.9857556793492
10	104.197447648093	104.073733201855	99.177669358969	103.226488832294	101.330683724846
11	98.1433041748897	98.1943436537406	100.293581313811	96.3642500786482	95.9800824557014
12	102.681898157529	101.762372981832	97.4483259634942	101.427727356862	100.815188306131
13	96.4414106348829	98.3350120001951	100.656396818024	100.381641062277	102.246687747953
14	98.9723088700614	102.654847635248	98.6788714168501	97.8049184501503	99.9496738204988
15	100.907880616163	102.461223808346	100.931091186911	102.488129486062	101.693509956029
16	100.166934921936	100.92113488177	98.3988985376036	101.201107803081	98.3367650070833
17	97.6215851222396	98.0987668253529	98.385145408568	99.7263304399531	100.879515697069
18	101.658628118648	100.275088960321	102.663291822765	101.59431170483	100.127281361187
19	99.4797016842291	99.5610695889368	98.3617578331864	95.5702781031104	99.1950117779527
20	101.109889522587	98.3169516386335	101.617487588144	96.373176724488	99.7240984150666
